State Code	County Name	 County Population 	Clinton or Trump State	 Clinton 	 Trump 
KS	Jackson County	 13 338 	Trump	 1 489 	 3 888 
KS	Jefferson County	 18 930 	Trump	 2 483 	 5 112 
KS	Jewell County	 2 970 	Trump	 180 	 1 204 
KS	Johnson County	 580 159 	Trump	 126 324 	 133 907 
KS	Kearny County	 3 956 	Trump	 224 	 1 048 
KS	Kingman County	 7 687 	Trump	 594 	 2 507 
KS	Kiowa County	 2 564 	Trump	 111 	 855 
KS	Labette County	 20 803 	Trump	 2 234 	 5 232 
KS	Lane County	 1 670 	Trump	 104 	 684 
KS	Leavenworth County	 79 315 	Trump	 10 064 	 17 387 
KS	Lincoln County	 3 105 	Trump	 214 	 1 168 
KS	Linn County	 9 536 	Trump	 721 	 3 377 
KS	Logan County	 2 825 	Trump	 149 	 1 124 
KS	Lyon County	 33 339 	Trump	 4 456 	 6 354 
KS	McPherson County	 28 941 	Trump	 3 183 	 8 407 
KS	Marion County	 12 103 	Trump	 1 177 	 3 928 
KS	Marshall County	 9 936 	Trump	 1 060 	 3 250 
KS	Meade County	 4 330 	Trump	 206 	 1 390 
KS	Miami County	 32 553 	Trump	 3 949 	 9 839 
KS	Mitchell County	 6 282 	Trump	 469 	 2 216 
KS	Montgomery County	 33 314 	Trump	 2 557 	 8 466 
KS	Morris County	 5 645 	Trump	 586 	 1 790 
KS	Morton County	 3 007 	Trump	 145 	 970 
KS	Nemaha County	 10 227 	Trump	 714 	 4 066 
KS	Neosho County	 16 346 	Trump	 1 464 	 4 340 
KS	Ness County	 3 005 	Trump	 160 	 1 216 
KS	Norton County	 5 550 	Trump	 277 	 1 808 
KS	Osage County	 15 847 	Trump	 1 730 	 4 713 
KS	Osborne County	 3 683 	Trump	 231 	 1 437 
KS	Ottawa County	 5 975 	Trump	 424 	 2 261 
KS	Pawnee County	 6 838 	Trump	 567 	 1 872 
KS	Phillips County	 5 428 	Trump	 296 	 2 200 
KS	Pottawatomie County	 23 298 	Trump	 2 191 	 7 451 
KS	Pratt County	 9 691 	Trump	 769 	 2 824 
KS	Rawlins County	 2 506 	Trump	 160 	 1 209 
KS	Reno County	 63 718 	Trump	 6 670 	 15 100 
KS	Republic County	 4 725 	Trump	 370 	 1 993 
KS	Rice County	 9 977 	Trump	 668 	 2 652 
KS	Riley County	 75 247 	Trump	 8 892 	 9 817 
KS	Rooks County	 5 174 	Trump	 273 	 1 999 
KS	Rush County	 3 130 	Trump	 227 	 1 177 
KS	Russell County	 7 039 	Trump	 454 	 2 544 
KS	Saline County	 55 691 	Trump	 6 084 	 13 367 
KS	Scott County	 4 964 	Trump	 232 	 1 832 
KS	Sedgwick County	 511 574 	Trump	 66 716 	 101 319 
KS	Seward County	 23 152 	Trump	 1 491 	 3 025 
KS	Shawnee County	 178 725 	Trump	 33 270 	 35 349 
KS	Sheridan County	 2 512 	Trump	 126 	 1 186 
KS	Sherman County	 5 983 	Trump	 340 	 2 043 
KS	Smith County	 3 704 	Trump	 295 	 1 635 
KS	Stafford County	 4 236 	Trump	 303 	 1 485 
KS	Stanton County	 2 072 	Trump	 132 	 580 
KS	Stevens County	 5 806 	Trump	 215 	 1 564 
KS	Sumner County	 23 535 	Trump	 2 039 	 6 844 
KS	Thomas County	 7 904 	Trump	 467 	 2 832 
KS	Trego County	 2 927 	Trump	 193 	 1 211 
KS	Wabaunsee County	 6 951 	Trump	 773 	 2 358 
KS	Wallace County	 1 518 	Trump	 45 	 711 
KS	Washington County	 5 598 	Trump	 378 	 2 136 
KS	Wichita County	 2 157 	Trump	 139 	 765 
KS	Wilson County	 8 856 	Trump	 550 	 2 747 
KS	Woodson County	 3 115 	Trump	 270 	 1 063 
KS	Wyandotte County	 163 369 	Trump	 29 346 	 15 520 
KY	Adair County	 19 027 	Trump	 1 323 	 6 637 
KY	Allen County	 20 640 	Trump	 1 349 	 6 466 
KY	Anderson County	 21 979 	Trump	 2 634 	 8 242 
KY	Ballard County	 8 212 	Trump	 816 	 3 161 
KY	Barren County	 43 570 	Trump	 4 275 	 13 483 
KY	Bath County	 12 228 	Trump	 1 361 	 3 082 
KY	Bell County	 27 337 	Trump	 1 720 	 7 764 
KY	Boone County	 127 712 	Trump	 15 026 	 39 082 
KY	Bourbon County	 20 116 	Trump	 2 791 	 5 569 
KY	Boyd County	 48 325 	Trump	 6 021 	 13 591 
KY	Boyle County	 29 809 	Trump	 4 281 	 8 040 
KY	Bracken County	 8 321 	Trump	 705 	 2 711 
KY	Breathitt County	 13 484 	Trump	 1 537 	 3 991 
KY	Breckinridge County	 20 018 	Trump	 1 960 	 6 484 
KY	Bullitt County	 78 702 	Trump	 8 255 	 26 210 
KY	Butler County	 12 938 	Trump	 947 	 4 428 
KY	Caldwell County	 12 681 	Trump	 1 260 	 4 507 
KY	Calloway County	 38 343 	Trump	 4 749 	 10 367 
KY	Campbell County	 92 066 	Trump	 14 658 	 25 050 
KY	Carlisle County	 4 874 	Trump	 432 	 2 094 
KY	Carroll County	 10 699 	Trump	 1 106 	 2 588 
KY	Carter County	 27 158 	Trump	 2 276 	 7 587 
KY	Casey County	 15 808 	Trump	 767 	 5 482 
KY	Christian County	 73 309 	Trump	 7 188 	 14 108 
KY	Clark County	 35 757 	Trump	 4 706 	 10 710 
KY	Clay County	 21 013 	Trump	 752 	 5 861 
KY	Clinton County	 10 174 	Trump	 547 	 3 809 
KY	Crittenden County	 9 183 	Trump	 617 	 3 290 
KY	Cumberland County	 6 759 	Trump	 459 	 2 502 
KY	Daviess County	 99 259 	Trump	 14 163 	 28 907 
KY	Edmonson County	 12 007 	Trump	 979 	 4 135 
KY	Elliott County	 7 648 	Trump	 740 	 2 000 
KY	Estill County	 14 375 	Trump	 1 108 	 4 236 
KY	Fayette County	 314 488 	Trump	 69 776 	 56 890 
KY	Fleming County	 14 637 	Trump	 1 348 	 4 722 
KY	Floyd County	 37 756 	Trump	 4 015 	 11 993 
KY	Franklin County	 50 375 	Trump	 10 717 	 11 819 
KY	Fulton County	 6 238 	Trump	 774 	 1 549 
KY	Gallatin County	 8 636 	Trump	 749 	 2 443 
KY	Garrard County	 17 237 	Trump	 1 453 	 5 904 
KY	Grant County	 24 757 	Trump	 1 910 	 7 268 
KY	Graves County	 37 421 	Trump	 3 308 	 12 671 
KY	Grayson County	 26 221 	Trump	 1 959 	 8 219 
KY	Green County	 11 010 	Trump	 832 	 4 372 
KY	Greenup County	 36 068 	Trump	 4 146 	 11 546 
KY	Hancock County	 8 692 	Trump	 1 244 	 2 788 
KY	Hardin County	 106 439 	Trump	 13 944 	 26 970 
KY	Harlan County	 27 703 	Trump	 1 372 	 9 129 
KY	Harrison County	 18 763 	Trump	 2 031 	 5 435 
KY	Hart County	 18 454 	Trump	 1 730 	 5 320 
KY	Henderson County	 46 407 	Trump	 6 707 	 12 159 
KY	Henry County	 15 620 	Trump	 1 828 	 4 944 
KY	Hickman County	 4 612 	Trump	 449 	 1 657 
KY	Hopkins County	 46 222 	Trump	 4 310 	 15 277 
KY	Jackson County	 13 352 	Trump	 482 	 4 889 
KY	Jefferson County	 763 623 	Trump	 190 824 	 143 758 
KY	Jessamine County	 51 961 	Trump	 6 144 	 15 474 
KY	Johnson County	 23 175 	Trump	 1 250 	 8 043 
KY	Kenton County	 165 012 	Trump	 24 213 	 42 958 
KY	Knott County	 15 693 	Trump	 1 245 	 4 357 
KY	Knox County	 31 730 	Trump	 1 761 	 9 885 
KY	Larue County	 14 241 	Trump	 1 278 	 4 799 
KY	Laurel County	 60 094 	Trump	 3 440 	 20 592 
KY	Lawrence County	 15 745 	Trump	 1 045 	 4 816 
KY	Lee County	 6 752 	Trump	 444 	 2 151 
KY	Leslie County	 10 711 	Trump	 400 	 4 015 
KY	Letcher County	 23 123 	Trump	 1 542 	 7 293 
KY	Lewis County	 13 682 	Trump	 785 	 4 363 
KY	Lincoln County	 24 463 	Trump	 1 865 	 7 338 
KY	Livingston County	 9 316 	Trump	 887 	 3 570 
KY	Logan County	 26 910 	Trump	 2 755 	 7 778 
KY	Lyon County	 8 306 	Trump	 1 045 	 2 789 
KY	McCracken County	 65 018 	Trump	 9 134 	 20 774 
KY	McCreary County	 17 878 	Trump	 664 	 5 012 
KY	McLean County	 9 512 	Trump	 988 	 3 381 
KY	Madison County	 87 824 	Trump	 11 793 	 23 431 
KY	Magoffin County	 12 808 	Trump	 1 172 	 3 824 
KY	Marion County	 19 365 	Trump	 2 679 	 5 122 
KY	Marshall County	 31 101 	Trump	 3 672 	 12 322 
KY	Martin County	 12 307 	Trump	 363 	 3 503 
KY	Mason County	 17 099 	Trump	 1 970 	 4 944 
KY	Meade County	 27 924 	Trump	 3 026 	 8 660 
KY	Menifee County	 6 358 	Trump	 700 	 2 010 
KY	Mercer County	 21 407 	Trump	 2 395 	 7 740 
KY	Metcalfe County	 9 909 	Trump	 976 	 3 491 
KY	Monroe County	 10 667 	Trump	 601 	 4 278 
KY	Montgomery County	 27 608 	Trump	 3 158 	 7 856 
KY	Morgan County	 13 275 	Trump	 1 006 	 3 628 
KY	Muhlenberg County	 31 183 	Trump	 3 272 	 9 393 
KY	Nelson County	 45 126 	Trump	 6 434 	 13 430 
KY	Nicholas County	 7 131 	Trump	 787 	 1 957 
KY	Ohio County	 24 216 	Trump	 2 080 	 7 942 
KY	Oldham County	 64 875 	Trump	 10 268 	 20 469 
KY	Owen County	 10 730 	Trump	 1 062 	 3 745 
KY	Owsley County	 4 461 	Trump	 256 	 1 474 
KY	Pendleton County	 14 408 	Trump	 1 164 	 4 604 
KY	Perry County	 27 565 	Trump	 2 136 	 8 158 
KY	Pike County	 61 792 	Trump	 4 277 	 19 740 
KY	Powell County	 12 269 	Trump	 1 272 	 3 513 
KY	Pulaski County	 63 782 	Trump	 4 208 	 22 900 
KY	Robertson County	 2 138 	Trump	 222 	 759 
KY	Rockcastle County	 16 942 	Trump	 915 	 5 609 
KY	Rowan County	 23 892 	Trump	 3 295 	 5 174 
KY	Russell County	 17 662 	Trump	 1 093 	 6 863 
KY	Scott County	 52 420 	Trump	 7 713 	 15 052 
KY	Shelby County	 45 632 	Trump	 6 276 	 13 196 
KY	Simpson County	 18 006 	Trump	 2 144 	 5 077 
KY	Spencer County	 17 894 	Trump	 1 921 	 7 196 
KY	Taylor County	 25 420 	Trump	 2 553 	 8 320 
KY	Todd County	 12 531 	Trump	 1 042 	 3 612 
KY	Trigg County	 14 233 	Trump	 1 587 	 4 928 
KY	Trimble County	 8 769 	Trump	 879 	 2 771 
KY	Union County	 15 050 	Trump	 1 331 	 4 701 
KY	Warren County	 122 851 	Trump	 16 966 	 28 673 
KY	Washington County	 12 063 	Trump	 1 420 	 4 013 
KY	Wayne County	 20 464 	Trump	 1 431 	 6 370 
KY	Webster County	 13 170 	Trump	 1 240 	 4 397 
KY	Whitley County	 36 129 	Trump	 2 067 	 11 312 
KY	Wolfe County	 7 259 	Trump	 753 	 1 804 
KY	Woodford County	 25 793 	Trump	 4 958 	 7 697 
LA	Acadia Parish	 62 577 	Trump	 5 638 	 21 159 
LA	Allen Parish	 25 683 	Trump	 2 106 	 6 867 
LA	Ascension Parish	 119 455 	Trump	 16 471 	 36 135 
LA	Assumption Parish	 22 842 	Trump	 3 931 	 6 714 
LA	Avoyelles Parish	 41 103 	Trump	 5 032 	 11 163 
LA	Beauregard Parish	 36 462 	Trump	 2 393 	 12 238 
LA	Bienville Parish	 13 786 	Trump	 3 129 	 3 756 
LA	Bossier Parish	 125 175 	Trump	 12 638 	 35 451 
LA	Caddo Parish	 251 460 	Trump	 53 448 	 48 977 
LA	Calcasieu Parish	 198 788 	Trump	 26 293 	 54 182 
LA	Caldwell Parish	 9 993 	Trump	 788 	 3 822 
LA	Cameron Parish	 6 817 	Trump	 323 	 3 256 
LA	Catahoula Parish	 10 147 	Trump	 1 322 	 3 479 
LA	Claiborne Parish	 16 295 	Trump	 2 717 	 3 585 
LA	Concordia Parish	 20 142 	Trump	 3 272 	 5 474 
LA	De Soto Parish	 27 052 	Trump	 5 163 	 8 067 
LA	East Baton Rouge Parish	 446 753 	Trump	 102 711 	 84 620 
LA	East Carroll Parish	 7 307 	Trump	 1 838 	 1 059 
LA	East Feliciana Parish	 19 696 	Trump	 4 235 	 5 569 
LA	Evangeline Parish	 33 743 	Trump	 4 208 	 10 357 
LA	Franklin Parish	 20 410 	Trump	 2 506 	 6 514 
LA	Grant Parish	 22 343 	Trump	 1 181 	 7 406 
LA	Iberia Parish	 74 103 	Trump	 10 698 	 20 903 
LA	Iberville Parish	 33 095 	Trump	 8 324 	 7 320 
LA	Jackson Parish	 15 858 	Trump	 2 139 	 5 169 
LA	Jefferson Parish	 436 275 	Trump	 73 540 	 100 292 
LA	Jefferson Davis Parish	 31 439 	Trump	 3 080 	 10 775 
LA	Lafayette Parish	 240 098 	Trump	 32 726 	 68 191 
LA	Lafourche Parish	 98 325 	Trump	 8 423 	 31 958 
LA	La Salle Parish	 14 974 	Trump	 605 	 5 835 
LA	Lincoln Parish	 47 774 	Trump	 7 102 	 10 761 
LA	Livingston Parish	 137 788 	Trump	 6 950 	 48 797 
LA	Madison Parish	 11 514 	Trump	 2 744 	 1 927 
LA	Morehouse Parish	 26 395 	Trump	 5 155 	 6 502 
LA	Natchitoches Parish	 39 179 	Trump	 7 143 	 8 965 
LA	Orleans Parish	 389 617 	Trump	 133 833 	 24 267 
LA	Ouachita Parish	 156 761 	Trump	 24 420 	 41 712 
LA	Plaquemines Parish	 23 495 	Trump	 3 347 	 6 900 
LA	Pointe Coupee Parish	 22 251 	Trump	 4 764 	 6 789 
LA	Rapides Parish	 132 141 	Trump	 18 318 	 36 814 
LA	Red River Parish	 8 593 	Trump	 1 938 	 2 391 
LA	Richland Parish	 20 523 	Trump	 3 157 	 6 286 
LA	Sabine Parish	 24 186 	Trump	 1 703 	 7 877 
LA	St. Bernard Parish	 45 408 	Trump	 4 957 	 10 232 
LA	St. Charles Parish	 52 812 	Trump	 8 558 	 16 620 
LA	St. Helena Parish	 10 567 	Trump	 3 353 	 2 497 
LA	St. James Parish	 21 567 	Trump	 6 418 	 5 456 
LA	St. John the Baptist Parish	 43 626 	Trump	 12 658 	 7 569 
LA	St. Landry Parish	 83 848 	Trump	 17 208 	 21 966 
LA	St. Martin Parish	 53 835 	Trump	 8 266 	 16 872 
LA	St. Mary Parish	 52 810 	Trump	 8 050 	 14 353 
LA	St. Tammany Parish	 250 088 	Trump	 27 716 	 90 914 
LA	Tangipahoa Parish	 128 755 	Trump	 16 869 	 33 933 
LA	Tensas Parish	 4 740 	Trump	 1 329 	 1 180 
LA	Terrebonne Parish	 113 972 	Trump	 10 664 	 31 900 
LA	Union Parish	 22 477 	Trump	 2 691 	 7 972 
LA	Vermilion Parish	 59 875 	Trump	 4 745 	 19 807 
LA	Vernon Parish	 50 803 	Trump	 2 665 	 13 471 
LA	Washington Parish	 46 371 	Trump	 5 690 	 12 552 
LA	Webster Parish	 40 021 	Trump	 6 259 	 11 538 
LA	West Baton Rouge Parish	 25 490 	Trump	 5 382 	 6 926 
LA	West Carroll Parish	 11 293 	Trump	 715 	 3 970 
LA	West Feliciana Parish	 15 385 	Trump	 2 247 	 3 390 
LA	Winn Parish	 14 568 	Trump	 1 643 	 4 605 
ME	Androscoggin County	 107 233 	Clinton	 22 975 	 28 189 
ME	Aroostook County	 68 628 	Clinton	 13 377 	 19 419 
ME	Cumberland County	 289 977 	Clinton	 102 935 	 57 697 
ME	Franklin County	 29 991 	Clinton	 7 001 	 7 900 
ME	Hancock County	 54 659 	Clinton	 16 107 	 13 682 
ME	Kennebec County	 119 980 	Clinton	 29 296 	 31 753 
ME	Knox County	 39 855 	Clinton	 12 440 	 9 148 
ME	Lincoln County	 33 969 	Clinton	 10 241 	 9 727 
ME	Oxford County	 57 202 	Clinton	 12 172 	 16 214 
ME	Penobscot County	 152 692 	Clinton	 32 832 	 41 601 
ME	Piscataquis County	 16 931 	Clinton	 3 098 	 5 403 
ME	Sagadahoc County	 35 149 	Clinton	 10 679 	 9 304 
ME	Somerset County	 51 113 	Clinton	 9 092 	 14 998 
ME	Waldo County	 39 155 	Clinton	 10 442 	 10 378 
ME	Washington County	 31 625 	Clinton	 6 358 	 9 037 
ME	York County	 201 169 	Clinton	 55 828 	 50 388 
MD	Allegany County	 72 528 	Clinton	 6 665 	 20 025 
MD	Anne Arundel County	 564 195 	Clinton	 116 074 	 114 509 
MD	Baltimore County	 831 128 	Clinton	 189 437 	 131 009 
MD	Calvert County	 90 595 	Clinton	 16 669 	 24 680 
MD	Caroline County	 32 579 	Clinton	 3 747 	 8 999 
MD	Carroll County	 167 627 	Clinton	 24 314 	 55 593 
MD	Cecil County	 102 382 	Clinton	 12 651 	 27 579 
MD	Charles County	 156 118 	Clinton	 46 063 	 24 163 
MD	Dorchester County	 32 384 	Clinton	 5 695 	 7 938 
MD	Frederick County	 245 322 	Clinton	 51 891 	 56 472 
MD	Garrett County	 29 460 	Clinton	 2 252 	 10 189 
MD	Harford County	 250 290 	Clinton	 43 803 	 74 261 
MD	Howard County	 313 414 	Clinton	 93 808 	 44 792 
MD	Kent County	 19 787 	Clinton	 4 178 	 4 598 
MD	Montgomery County	 1 040 116 	Clinton	 309 761 	 82 985 
MD	Prince George's County	 909 535 	Clinton	 313 627 	 29 290 
MD	Queen Anne's County	 48 904 	Clinton	 7 316 	 16 211 
MD	St. Mary's County	 111 413 	Clinton	 15 786 	 26 889 
MD	Somerset County	 25 768 	Clinton	 3 484 	 5 056 
MD	Talbot County	 37 512 	Clinton	 7 865 	 10 098 
MD	Washington County	 149 585 	Clinton	 19 193 	 38 842 
MD	Wicomico County	 102 370 	Clinton	 16 327 	 20 832 
MD	Worcester County	 51 540 	Clinton	 8 783 	 15 910 
MD	Baltimore city	 621 849 	Clinton	 178 562 	 22 726 
MA	Barnstable County	 214 333 	Clinton	 71 632 	 53 842 
MA	Berkshire County	 127 828 	Clinton	 43 540 	 16 799 
MA	Bristol County	 556 772 	Clinton	 127 619 	 104 775 
MA	Dukes County	 17 299 	Clinton	 8 338 	 2 474 
MA	Essex County	 776 043 	Clinton	 220 027 	 135 405 
MA	Franklin County	 70 601 	Clinton	 24 369 	 10 327 
MA	Hampden County	 470 690 	Clinton	 110 313 	 78 230 
MA	Hampshire County	 161 292 	Clinton	 54 572 	 22 089 
MA	Middlesex County	 1 585 139 	Clinton	 508 919 	 216 163 
MA	Nantucket County	 10 925 	Clinton	 4 144 	 1 892 
MA	Norfolk County	 696 023 	Clinton	 219 129 	 119 171 
MA	Plymouth County	 510 393 	Clinton	 133 828 	 114 722 
MA	Suffolk County	 778 121 	Clinton	 241 212 	 50 042 
MA	Worcester County	 818 963 	Clinton	 197 126 	 157 138 
MI	Alcona County	 10 349 	Trump	 1 732 	 4 201 
MI	Alger County	 9 383 	Trump	 1 663 	 2 585 
MI	Allegan County	 114 625 	Trump	 17 932 	 33 812 
MI	Alpena County	 28 803 	Trump	 4 877 	 9 090 
MI	Antrim County	 23 154 	Trump	 4 448 	 8 469 
MI	Arenac County	 15 261 	Trump	 2 238 	 4 704 
MI	Baraga County	 8 575 	Trump	 1 156 	 2 158 
MI	Barry County	 59 314 	Trump	 9 109 	 19 197 
MI	Bay County	 105 659 	Trump	 21 641 	 28 327 
MI	Benzie County	 17 457 	Trump	 4 108 	 5 539 
MI	Berrien County	 154 636 	Trump	 29 496 	 38 646 
MI	Branch County	 43 664 	Trump	 4 740 	 11 025 
MI	Calhoun County	 134 314 	Trump	 24 154 	 31 489 
MI	Cass County	 51 657 	Trump	 7 270 	 14 241 
MI	Charlevoix County	 26 238 	Trump	 5 137 	 8 674 
MI	Cheboygan County	 25 427 	Trump	 4 302 	 8 680 
MI	Chippewa County	 38 033 	Trump	 5 378 	 9 120 
MI	Clare County	 30 553 	Trump	 4 250 	 8 507 
MI	Clinton County	 77 390 	Trump	 16 490 	 21 635 
MI	Crawford County	 13 801 	Trump	 2 110 	 4 354 
MI	Delta County	 36 377 	Trump	 6 431 	 11 112 
MI	Dickinson County	 25 788 	Trump	 3 923 	 8 580 
MI	Eaton County	 108 801 	Trump	 24 534 	 27 608 
MI	Emmet County	 33 161 	Trump	 6 972 	 10 616 
MI	Genesee County	 410 849 	Trump	 102 744 	 84 174 
MI	Gladwin County	 25 164 	Trump	 3 794 	 8 124 
MI	Gogebic County	 15 431 	Trump	 2 925 	 4 019 
MI	Grand Traverse County	 91 636 	Trump	 20 964 	 27 412 
MI	Gratiot County	 41 540 	Trump	 5 665 	 9 878 
MI	Hillsdale County	 45 941 	Trump	 4 799 	 14 094 
MI	Houghton County	 36 380 	Trump	 6 018 	 8 475 
MI	Huron County	 31 883 	Trump	 4 579 	 10 629 
MI	Ingham County	 286 085 	Trump	 81 266 	 44 354 
MI	Ionia County	 64 223 	Trump	 8 206 	 16 374 
MI	Iosco County	 25 345 	Trump	 4 344 	 8 344 
MI	Iron County	 11 348 	Trump	 2 004 	 3 675 
MI	Isabella County	 70 698 	Trump	 11 404 	 12 338 
MI	Jackson County	 159 494 	Trump	 25 795 	 39 793 
MI	Kalamazoo County	 260 263 	Trump	 67 142 	 51 031 
MI	Kalkaska County	 17 260 	Trump	 2 279 	 6 213 
MI	Kent County	 636 369 	Trump	 138 567 	 147 959 
MI	Keweenaw County	 2 168 	Trump	 527 	 814 
MI	Lake County	 11 424 	Trump	 1 939 	 3 159 
MI	Lapeer County	 88 373 	Trump	 12 734 	 30 037 
MI	Leelanau County	 21 981 	Trump	 6 774 	 7 239 
MI	Lenawee County	 98 573 	Trump	 16 750 	 26 428 
MI	Livingston County	 187 316 	Trump	 34 378 	 65 665 
MI	Luce County	 6 415 	Trump	 681 	 1 756 
MI	Mackinac County	 10 890 	Trump	 2 085 	 3 740 
MI	Macomb County	 864 840 	Trump	 176 238 	 224 589 
MI	Manistee County	 24 461 	Trump	 4 979 	 6 915 
MI	Marquette County	 67 215 	Trump	 16 042 	 14 646 
MI	Mason County	 28 783 	Trump	 5 281 	 8 505 
MI	Mecosta County	 43 067 	Trump	 5 827 	 10 305 
MI	Menominee County	 23 548 	Trump	 3 539 	 6 704 
MI	Midland County	 83 632 	Trump	 15 655 	 23 877 
MI	Missaukee County	 14 903 	Trump	 1 565 	 5 386 
MI	Monroe County	 149 568 	Trump	 26 859 	 43 255 
MI	Montcalm County	 62 945 	Trump	 7 874 	 16 907 
MI	Montmorency County	 9 259 	Trump	 1 286 	 3 498 
MI	Muskegon County	 172 790 	Trump	 36 640 	 35 962 
MI	Newaygo County	 47 948 	Trump	 6 212 	 15 174 
MI	Oakland County	 1 242 304 	Trump	 342 976 	 289 127 
MI	Oceana County	 26 105 	Trump	 3 973 	 7 228 
MI	Ogemaw County	 20 937 	Trump	 3 030 	 6 827 
MI	Ontonagon County	 6 007 	Trump	 1 175 	 2 069 
MI	Osceola County	 23 058 	Trump	 2 705 	 7 336 
MI	Oscoda County	 8 251 	Trump	 1 044 	 2 843 
MI	Otsego County	 24 253 	Trump	 3 556 	 8 266 
MI	Ottawa County	 279 955 	Trump	 46 276 	 90 456 
MI	Presque Isle County	 12 841 	Trump	 2 400 	 4 486 
MI	Roscommon County	 23 898 	Trump	 4 287 	 8 141 
MI	Saginaw County	 193 307 	Trump	 44 395 	 45 469 
MI	St. Clair County	 159 875 	Trump	 24 553 	 49 067 
MI	St. Joseph County	 61 018 	Trump	 7 529 	 14 886 
MI	Sanilac County	 41 475 	Trump	 4 873 	 13 446 
MI	Schoolcraft County	 8 173 	Trump	 1 369 	 2 556 
MI	Shiawassee County	 68 619 	Trump	 12 547 	 19 232 
MI	Tuscola County	 53 777 	Trump	 7 493 	 17 421 
MI	Van Buren County	 75 077 	Trump	 13 258 	 17 890 
MI	Washtenaw County	 358 880 	Trump	 128 025 	 50 335 
MI	Wayne County	 1 759 335 	Trump	 517 842 	 228 908 
MI	Wexford County	 33 003 	Trump	 4 436 	 10 000 
MN	Aitkin County	 15 702 	Clinton	 3 134 	 5 516 
MN	Anoka County	 344 151 	Clinton	 75 499 	 93 341 
MN	Becker County	 33 386 	Clinton	 5 208 	 10 880 
MN	Beltrami County	 45 672 	Clinton	 8 688 	 10 783 
MN	Benton County	 39 710 	Clinton	 5 640 	 12 872 
MN	Big Stone County	 5 040 	Clinton	 921 	 1 607 
MN	Blue Earth County	 65 787 	Clinton	 14 428 	 15 667 
MN	Brown County	 25 313 	Clinton	 3 763 	 8 708 
MN	Carlton County	 35 569 	Clinton	 8 460 	 8 160 
MN	Carver County	 98 741 	Clinton	 21 508 	 29 057 
MN	Cass County	 28 706 	Clinton	 4 949 	 9 982 
MN	Chippewa County	 12 109 	Clinton	 1 978 	 3 764 
MN	Chisago County	 54 293 	Clinton	 9 279 	 18 441 
MN	Clay County	 62 324 	Clinton	 12 974 	 13 549 
MN	Clearwater County	 8 803 	Clinton	 1 100 	 2 925 
MN	Cook County	 5 194 	Clinton	 1 912 	 1 156 
MN	Cottonwood County	 11 549 	Clinton	 1 678 	 3 679 
MN	Crow Wing County	 63 428 	Clinton	 10 982 	 22 287 
MN	Dakota County	 414 686 	Clinton	 110 251 	 99 624 
MN	Dodge County	 20 364 	Clinton	 3 102 	 6 527 
MN	Douglas County	 37 075 	Clinton	 6 227 	 13 966 
MN	Faribault County	 14 050 	Clinton	 2 153 	 4 659 
MN	Fillmore County	 20 834 	Clinton	 3 872 	 6 271 
MN	Freeborn County	 30 613 	Clinton	 6 041 	 8 808 
MN	Goodhue County	 46 435 	Clinton	 9 446 	 14 041 
MN	Grant County	 5 903 	Clinton	 1 104 	 2 063 
MN	Hennepin County	 1 223 149 	Clinton	 429 283 	 191 768 
MN	Houston County	 18 773 	Clinton	 4 145 	 5 616 
MN	Hubbard County	 20 655 	Clinton	 3 432 	 7 269 
MN	Isanti County	 38 429 	Clinton	 5 656 	 13 635 
MN	Itasca County	 45 435 	Clinton	 9 015 	 12 920 
MN	Jackson County	 10 079 	Clinton	 1 492 	 3 609 
MN	Kanabec County	 15 837 	Clinton	 2 327 	 5 230 
MN	Kandiyohi County	 42 542 	Clinton	 7 266 	 12 785 
MN	Kittson County	 4 424 	Clinton	 823 	 1 349 
MN	Koochiching County	 12 841 	Clinton	 2 306 	 3 569 
MN	Lac qui Parle County	 6 856 	Clinton	 1 301 	 2 294 
MN	Lake County	 10 631 	Clinton	 3 077 	 2 932 
MN	Lake of the Woods County	 3 923 	Clinton	 553 	 1 540 
MN	Le Sueur County	 27 663 	Clinton	 4 623 	 9 182 
MN	Lincoln County	 5 771 	Clinton	 860 	 1 930 
MN	Lyon County	 25 673 	Clinton	 3 825 	 7 256 
MN	McLeod County	 35 932 	Clinton	 4 978 	 12 155 
MN	Mahnomen County	 5 457 	Clinton	 930 	 991 
MN	Marshall County	 9 423 	Clinton	 1 225 	 3 208 
MN	Martin County	 20 022 	Clinton	 2 733 	 7 062 
MN	Meeker County	 23 102 	Clinton	 3 192 	 8 103 
MN	Mille Lacs County	 25 788 	Clinton	 3 709 	 8 340 
MN	Morrison County	 32 775 	Clinton	 3 637 	 12 925 
MN	Mower County	 39 116 	Clinton	 7 444 	 8 826 
MN	Murray County	 8 413 	Clinton	 1 295 	 2 974 
MN	Nicollet County	 33 347 	Clinton	 7 886 	 8 436 
MN	Nobles County	 21 770 	Clinton	 2 733 	 5 299 
MN	Norman County	 6 678 	Clinton	 1 264 	 1 699 
MN	Olmsted County	 151 436 	Clinton	 36 266 	 35 668 
MN	Otter Tail County	 57 716 	Clinton	 9 339 	 20 939 
MN	Pennington County	 14 219 	Clinton	 2 146 	 4 000 
MN	Pine County	 29 069 	Clinton	 4 580 	 8 191 
MN	Pipestone County	 9 271 	Clinton	 1 127 	 3 338 
MN	Polk County	 31 533 	Clinton	 4 712 	 8 979 
